"bse_dt","etf_iem_cd","mm1_tot_pft_rt","mm3_tot_pft_rt","yr1_tot_pft_rt","etf_sor","etf_z_sor","z_sor_rnk","acl_pft_rt_z_sor","ifo_rt_z_sor","shpr_z_sor","crr_z_sor","trk_err_z_sor","mxdd_z_sor","vty_z_sor"
"20240722",JEPI        ,1.302100,4.252000,10.243600,24.819148936170,9.397163120567,1023,10.283687943262,9.131205673759,12.500000000000,32.358156028369,12.500000000000,79.343971631206,87.677304964539
"20240718",JEPI        ,2.414000,4.606800,11.438800,25.332152347210,9.300265721878,1025,10.983170947741,9.654561558902,14.791851195748,32.152347209920,12.223206377325,79.716563330381,87.953941541187
"20240809",JEPI        ,-1.453100,-0.713300,7.064300,25.213532513181,9.666080843585,1029,11.072056239016,9.490333919156,12.653778558875,33.040421792619,13.444639718805,81.282952548330,87.082601054482
"20240801",JEPI        ,1.227200,3.848900,10.093200,25.022026431718,8.898678414097,1035,11.101321585903,11.189427312775,14.096916299559,26.696035242291,13.303964757709,79.823788546255,87.665198237885
"20240716",JEPI        ,1.479900,3.114400,11.015700,24.036379769299,8.074534161491,1037,9.760425909494,8.340727595386,11.978704525288,26.708074534161,12.511091393079,79.769299023957,87.843833185448
"20240729",JEPI        ,1.014000,3.058300,9.761800,24.064544650752,8.841732979664,1032,10.256410256410,9.637488947834,12.113174182140,23.872679045093,13.262599469496,79.664014146773,87.444739168877
"20240617",JEPI        ,-0.945200,-0.164800,11.150500,23.860234445446,8.025247971145,1021,12.173128944995,9.558160504959,16.050495942290,12.082957619477,12.353471596032,80.522993688007,88.999098286745
"20240621",JEPI        ,-1.147700,0.452600,10.795600,24.322551662174,8.894878706199,1015,12.578616352201,9.973045822102,17.789757412399,12.938005390836,12.398921832884,80.323450134771,89.038634321653
"20240604",JEPI        ,2.206200,1.479600,13.457300,23.059566787004,6.678700361011,1035,10.559566787004,8.303249097473,13.447653429603,12.545126353791,11.732851985560,80.595667870036,89.169675090253
"20240528",JEPI        ,1.479000,1.801200,13.995700,24.649864986499,8.550855085509,1017,10.261026102610,8.010801080108,13.951395139514,29.972997299730,10.261026102610,80.738073807381,89.468946894689
"20240726",JEPI        ,-0.489100,1.683600,8.547700,23.886825817860,9.018567639257,1030,10.079575596817,9.460654288240,10.963748894783,24.314765694076,13.262599469496,79.664014146773,87.444739168877
"20240814",JEPI        ,-0.463500,0.428700,9.352600,25.617543859649,10.175438596491,1025,10.614035087719,8.508771929825,12.807017543860,39.210526315789,13.157894736842,81.052631578947,87.192982456140
"20240715",JEPI        ,1.479900,3.114400,11.015700,24.355811889973,8.251996450754,1035,10.647737355812,8.873114463177,13.043478260870,26.086956521739,12.511091393079,79.769299023957,88.021295474712
"20240805",JEPI        ,0.811900,2.989700,9.668300,25.083553210202,9.674582233949,1028,9.498680738786,8.179419525066,8.091468777485,42.656112576957,13.104661389622,81.442392260334,87.335092348285
"20240826",JEPI        ,2.627200,3.874500,13.979800,28.011274934952,13.443191673894,999,9.887250650477,7.805724197745,13.356461405030,66.261925411969,11.968777103209,79.444926279271,87.510841283608
"20240820",JEPI        ,1.192900,2.351400,13.205200,26.677137870855,11.256544502618,1018,11.169284467714,8.551483420593,18.062827225131,41.623036649215,13.089005235602,79.755671902269,87.347294938918
"20240529",JEPI        ,1.479000,1.801200,13.995700,24.773381294964,9.082733812950,1012,10.431654676259,8.543165467626,14.118705035971,30.125899280576,10.161870503597,80.665467625899,89.478417266187
"20240613",JEPI        ,-0.416500,0.790000,11.887500,24.155996393147,8.566275924256,1015,12.443642921551,9.107303877367,17.944093778179,12.804328223625,12.082957619477,80.522993688007,88.999098286745
"20240531",JEPI        ,1.199000,0.479700,12.276900,24.281081081081,8.918918918919,1012,10.090090090090,7.927927927928,14.774774774775,25.225225225225,10.720720720721,80.630630630631,89.189189189189
"20240717",JEPI        ,1.769600,3.967300,10.737700,25.005319148936,9.042553191489,1027,9.929078014184,9.485815602837,14.007092198582,31.737588652482,12.145390070922,79.787234042553,88.031914893617
"20240719",JEPI        ,2.392200,5.034100,11.532100,25.299115044248,9.823008849558,1020,11.150442477876,9.823008849558,14.070796460177,32.123893805310,12.566371681416,79.646017699115,87.876106194690
"20240626",JEPI        ,0.694100,0.938600,12.365800,23.655387355298,7.836153161175,1036,11.041852181656,9.439002671416,15.048975957257,14.069456812110,12.644701691897,79.697239536955,88.423864648264
"20240708",JEPI        ,0.339300,0.596900,10.542300,24.350222222222,8.622222222222,1029,12.177777777778,8.888888888889,15.022222222222,20.711111111111,12.355555555556,79.911111111111,88.266666666667
"20240605",JEPI        ,0.892400,0.731300,11.436700,22.998194945848,6.768953068592,1034,10.288808664260,7.942238267148,13.628158844765,12.545126353791,11.732851985560,80.595667870036,89.169675090253
"20240711",JEPI        ,-0.105700,-0.094300,10.818400,24.518222222222,8.000000000000,1036,10.577777777778,8.088888888889,13.777777777778,27.733333333333,12.266666666667,79.911111111111,88.266666666667
"20240618",JEPI        ,-0.945200,-0.164800,11.150500,24.044025157233,8.355795148248,1021,12.578616352201,9.793351302785,16.262353998203,12.578616352201,12.488769092543,80.323450134771,89.038634321653
"20240701",JEPI        ,0.375400,-0.234400,10.438400,24.904000000000,9.333333333333,1021,12.888888888889,9.777777777778,15.644444444444,23.466666666667,12.177777777778,79.822222222222,88.177777777778
"20240603",JEPI        ,2.206200,1.479600,13.457300,22.820397111913,6.317689530686,1039,10.198555956679,8.212996389892,12.274368231047,12.545126353791,11.732851985560,80.595667870036,89.169675090253
"20240627",JEPI        ,0.340500,0.724400,11.971200,23.897777777778,8.000000000000,1036,12.088888888889,9.155555555556,15.555555555556,14.488888888889,12.800000000000,79.822222222222,88.355555555556
"20240611",JEPI        ,0.410100,0.737500,11.988800,24.328519855596,8.574007220217,1014,12.725631768953,8.844765342960,18.862815884477,13.086642599278,12.003610108303,80.595667870036,89.079422382671
"20240823",JEPI        ,2.685500,3.134300,14.409800,26.419270833333,11.111111111111,1025,9.548611111111,7.552083333333,13.715277777778,49.739583333333,12.847222222222,79.427083333333,87.326388888889
"20240821",JEPI        ,2.366800,2.509700,14.264000,26.330147697654,10.860121633362,1027,10.773240660295,8.601216333623,16.420503909644,41.615986099044,13.032145960035,79.409209383145,87.141615986099
"20240731",JEPI        ,1.191700,2.874400,10.054600,24.522887323944,8.890845070423,1036,11.179577464789,10.035211267606,13.644366197183,24.559859154930,13.116197183099,79.401408450704,87.500000000000
"20240819",JEPI        ,1.192900,2.351400,13.205200,25.851268591426,10.148731408574,1028,10.586176727909,7.786526684164,15.485564304462,38.757655293088,13.385826771654,79.790026246719,87.314085739283
"20240709",JEPI        ,0.339300,0.596900,10.542300,24.197333333333,8.088888888889,1035,11.911111111111,8.444444444444,14.666666666667,20.711111111111,12.355555555556,79.911111111111,88.266666666667
"20240806",JEPI        ,0.811900,2.989700,9.668300,24.122251539138,8.355321020229,1043,9.146877748461,7.739665787159,8.970976253298,33.245382585752,12.840809146878,81.530343007916,87.247141600704
"20240624",JEPI        ,-0.273500,0.216400,11.627400,23.459532374101,7.374100719424,1031,10.611510791367,8.812949640288,14.928057553957,13.219424460432,12.320143884892,80.305755395683,88.938848920863
"20240807",JEPI        ,-1.987900,-0.212900,7.429700,24.445910290237,8.970976253298,1036,10.202286719437,8.003518029903,9.234828496042,34.124890061566,12.928759894459,81.530343007916,87.247141600704
"20240612",JEPI        ,-0.187300,1.004300,12.144900,23.555054151625,7.761732851986,1023,11.371841155235,8.303249097473,15.974729241877,12.454873646209,11.913357400722,80.595667870036,89.079422382671
"20240710",JEPI        ,0.090000,0.119000,11.035600,23.985777777778,7.733333333333,1039,11.111111111111,8.177777777778,14.133333333333,20.888888888889,12.355555555556,79.911111111111,88.266666666667
"20240610",JEPI        ,0.410100,0.737500,11.988800,24.361663652803,9.041591320072,1007,12.658227848101,8.770343580470,19.258589511754,13.110307414105,11.934900542495,80.650994575045,89.059674502712
"20240607",JEPI        ,1.466900,1.394000,11.988800,24.373983739837,8.943089430894,1009,12.827461607949,8.943089430894,19.421860885276,12.737127371274,11.743450767841,80.668473351400,89.069557362240
"20240723",JEPI        ,1.302100,4.252000,10.243600,24.107364685004,8.340727595386,1034,9.494232475599,8.784383318545,11.002661934339,28.926353149956,12.599822537711,79.414374445430,87.666370896185
"20240724",JEPI        ,1.475400,4.158800,10.283500,24.020335985853,8.311229000884,1038,9.283819628647,9.549071618037,9.902740937224,28.824049513705,12.732095490716,79.398762157383,87.621573828470
"20240812",JEPI        ,1.009300,0.641200,9.785800,24.804920913884,8.699472759227,1040,10.105448154657,7.820738137083,11.159929701230,34.973637961336,13.444639718805,81.107205623902,87.082601054482
"20240725",JEPI        ,0.960900,2.821700,9.724400,23.821238938053,8.584070796460,1034,9.380530973451,9.026548672566,9.823008849558,27.522123893805,12.566371681416,79.911504424779,87.610619469027
"20240628",JEPI        ,0.287400,0.601000,11.626000,24.026183282981,8.660624370594,908,12.185297079557,9.969788519637,15.206445115811,15.307150050352,14.199395770393,78.851963746224,87.109768378651
"20240808",JEPI        ,-1.025200,0.213100,8.484800,24.888400702988,9.490333919156,1031,10.632688927944,9.402460456942,12.214411247803,31.370826010545,13.268892794376,81.370826010545,87.082601054482
"20240813",JEPI        ,1.009300,0.641200,9.785800,24.797190517998,8.867427568042,1039,10.008779631255,7.374890254609,11.676909569798,35.030728709394,13.257243195786,81.035996488148,87.181738366989
"20240703",JEPI        ,-0.049300,-0.234500,9.971100,24.406749555950,9.236234458259,1023,12.522202486679,9.325044404973,14.564831261101,21.136767317940,12.255772646536,79.840142095915,88.188277087034
"20240712",JEPI        ,-0.104400,1.037500,10.448600,24.594666666667,8.177777777778,1034,10.666666666667,8.533333333333,14.400000000000,26.933333333333,12.266666666667,79.911111111111,88.177777777778
"20240827",JEPI        ,2.627200,3.874500,13.979800,28.132467532468,13.593073593074,999,9.956709956710,7.705627705628,14.545454545455,65.714285714286,11.948051948052,79.480519480519,87.532467532468
"20240620",JEPI        ,-1.147700,0.452600,10.795600,24.354896675651,8.894878706199,1015,12.758310871518,10.152740341420,17.789757412399,12.758310871518,12.398921832884,80.323450134771,89.038634321653
"20240730",JEPI        ,1.014000,3.058300,9.761800,24.159893992933,8.657243816254,1035,10.512367491166,9.893992932862,12.190812720848,24.028268551237,13.250883392226,79.593639575972,87.455830388693
"20240625",JEPI        ,-0.273500,0.216400,11.627400,23.660698299015,7.878245299910,1030,11.101163831692,8.952551477171,15.308863025962,13.876454789615,12.444046553268,80.125335720680,88.809310653536
"20240702",JEPI        ,0.375400,-0.234400,10.438400,30.204262877442,23.268206039076,865,12.788632326821,15.630550621670,15.008880994671,72.824156305506,9.502664298401,79.840142095915,88.188277087034
"20240816",KLIP        ,-4.050400,-6.260200,7.559700,14.212598425197,0.262467191601,1141,0.612423447069,1.837270341207,0.612423447069,4.199475065617,90.463692038495,1.924759405074,11.548556430446
"20240826",KLIP        ,0.193900,-3.834800,11.614700,14.058109280139,0.173460537728,1152,0.520381613183,1.647875108413,0.520381613183,2.428447528187,90.372940156114,1.908065915004,12.228967909801
"20240530",KLIP        ,0.549500,8.289500,23.260300,14.701170117012,0.180018001800,1110,0.810081008101,5.220522052205,0.900090009001,4.050405040504,91.629162916292,3.060306030603,9.630963096310
"20240730",KLIP        ,-2.040200,-4.443600,6.975900,14.676678445230,0.265017667845,1130,0.706713780919,2.120141342756,0.441696113074,10.247349823322,91.077738515901,1.501766784452,9.805653710247
"20240708",KLIP        ,-3.653300,-0.597700,12.322600,15.353777777778,0.088888888889,1125,0.800000000000,4.000000000000,0.711111111111,14.044444444444,91.822222222222,1.333333333333,8.977777777778
"20240621",KLIP        ,-3.015100,3.900200,14.642800,14.654088050314,0.089847259659,1113,0.898472596586,3.683737646002,0.539083557951,6.469002695418,91.823899371069,2.425876010782,9.433962264151
"20240827",KLIP        ,0.193900,-3.834800,11.614700,14.047619047619,0.173160173160,1154,0.519480519481,1.645021645022,0.519480519481,2.337662337662,90.216450216450,1.904761904762,12.380952380952
"20240719",KLIP        ,-2.350200,1.161500,9.551200,15.153097345133,0.088495575221,1130,0.707964601770,3.362831858407,0.619469026549,13.274336283186,91.327433628319,1.415929203540,9.380530973451
"20240620",KLIP        ,-3.015100,3.900200,14.642800,14.639712488769,0.089847259659,1113,0.898472596586,3.683737646002,0.539083557951,6.558849955076,91.644204851752,2.425876010782,9.433962264151
"20240702",KLIP        ,-4.462100,-1.603300,11.716600,15.702486678508,0.621669626998,1120,0.799289520426,0.888099467140,0.710479573712,35.790408525755,80.994671403197,1.243339253996,9.147424511545
"20240802",KLIP        ,0.505100,-4.166600,5.793500,14.674008810573,0.352422907489,1132,0.616740088106,2.290748898678,0.352422907489,9.603524229075,90.925110132159,1.409691629956,10.484581497797
"20240731",KLIP        ,0.543500,-4.656400,6.510200,14.604753521127,0.264084507042,1134,0.704225352113,1.760563380282,0.440140845070,10.387323943662,90.933098591549,1.496478873239,9.683098591549
"20240604",KLIP        ,-0.194800,6.897900,24.837200,14.441335740072,0.090252707581,1108,0.722021660650,3.339350180505,0.541516245487,5.595667870036,91.335740072202,2.527075812274,9.476534296029
"20240712",KLIP        ,-1.791800,-0.561700,13.076100,15.515555555556,0.355555555556,1122,0.622222222222,3.644444444444,0.711111111111,16.800000000000,91.555555555556,1.244444444444,8.977777777778
"20240618",KLIP        ,-2.779600,3.868100,14.612700,14.682839173405,0.089847259659,1113,0.808625336927,3.773584905660,0.539083557951,6.828391734052,91.734052111411,2.515723270440,9.433962264151
"20240806",KLIP        ,-2.973300,-7.720200,4.980300,14.029023746702,0.263852242744,1135,0.703605980651,1.231310466139,0.615655233069,2.990325417766,90.853122251539,1.846965699208,11.257695690413
"20240531",KLIP        ,1.020600,8.199700,26.303300,14.572072072072,0.180180180180,1109,0.810810810811,4.324324324324,0.810810810811,4.414414414414,91.711711711712,2.522522522523,9.549549549550
"20240726",KLIP        ,-2.890200,-4.143900,7.470400,14.695844385500,0.442086648983,1127,0.707338638373,1.679929266136,0.618921308576,11.405835543767,90.981432360743,1.414677276746,9.460654288240
"20240611",KLIP        ,-1.642000,6.877400,17.459600,14.556859205776,0.180505415162,1107,0.812274368231,3.249097472924,0.451263537906,6.768953068592,91.425992779783,2.527075812274,9.476534296029
"20240711",KLIP        ,-1.442400,-0.636800,13.290600,15.633777777778,0.177777777778,1124,0.800000000000,4.088888888889,0.711111111111,17.066666666667,91.555555555556,1.333333333333,8.977777777778
"20240603",KLIP        ,-0.194800,6.897900,24.837200,14.378158844765,0.090252707581,1108,0.722021660650,2.888086642599,0.541516245487,5.595667870036,91.335740072202,2.527075812274,9.476534296029
"20240627",KLIP        ,-2.707700,1.799100,15.567500,14.580444444444,0.088888888889,1125,0.711111111111,3.911111111111,0.622222222222,6.666666666667,92.888888888889,1.155555555556,8.000000000000
"20240701",KLIP        ,-4.462100,-1.603300,11.716600,14.986666666667,0.177777777778,1124,0.800000000000,4.088888888889,0.622222222222,10.311111111111,91.822222222222,1.244444444444,9.066666666667
"20240807",KLIP        ,-3.541700,-7.468500,3.952000,14.103781882146,0.263852242744,1135,0.703605980651,1.671064204046,0.615655233069,3.078276165347,90.853122251539,1.934916446790,11.257695690413
"20240823",KLIP        ,0.694900,-4.966200,13.726400,14.190972222222,0.260416666667,1150,0.607638888889,1.649305555556,0.607638888889,4.513888888889,89.496527777778,1.909722222222,12.326388888889
"20240709",KLIP        ,-3.653300,-0.597700,12.322600,15.391111111111,0.088888888889,1125,0.800000000000,4.266666666667,0.711111111111,14.044444444444,91.822222222222,1.333333333333,8.977777777778
"20240624",KLIP        ,-3.470500,2.243600,15.071300,14.625000000000,0.179856115108,1111,0.809352517986,3.597122302158,0.539568345324,6.744604316547,91.996402877698,2.248201438849,9.082733812950
"20240821",KLIP        ,1.566400,-4.658700,15.358000,14.178105994787,0.347523892268,1148,0.608166811468,1.911381407472,0.608166811468,3.562119895743,90.356211989574,1.911381407472,11.815812337098
"20240607",KLIP        ,-0.433500,9.315000,20.062500,14.607949412827,0.180668473351,1106,0.813008130081,3.523035230352,0.451671183379,6.775067750678,91.508581752484,2.529358626920,9.485094850949
"20240625",KLIP        ,-3.470500,2.243600,15.071300,14.624888093107,0.089525514772,1117,0.805729632945,3.491495076097,0.716204118174,6.803939122650,91.853178155774,2.148612354521,9.131602506714
"20240617",KLIP        ,-2.779600,3.868100,14.612700,14.614968440036,0.180342651037,1108,0.901713255185,3.336339044184,0.541027953111,6.853020739405,91.614066726781,2.524797114518,9.377817853922
"20240718",KLIP        ,-1.001900,1.585500,10.638100,15.341009743136,0.265721877768,1127,0.708591674048,3.365810451727,0.620017714792,15.146147032772,91.319751992914,1.417183348096,9.388839681134
"20240801",KLIP        ,-0.376500,-5.007300,5.535600,15.129515418502,0.440528634361,1131,0.616740088106,2.731277533040,0.264317180617,14.361233480176,91.013215859031,1.409691629956,9.867841409692
"20240822",KLIP        ,-0.018100,-6.019900,13.558300,14.215464813206,0.173761946134,1150,0.608166811468,1.998262380539,0.608166811468,3.475238922676,90.529973935708,1.911381407472,11.902693310165
"20240716",KLIP        ,-0.157300,2.341300,12.538300,15.263531499556,0.088731144632,1127,0.621118012422,3.194321206744,0.621118012422,14.818101153505,91.925465838509,1.242236024845,8.784383318545
"20240715",KLIP        ,-0.157300,2.341300,12.538300,15.339840283940,0.088731144632,1127,0.709849157054,3.460514640639,0.621118012422,15.084294587400,92.014196983141,1.242236024845,8.695652173913
"20240819",KLIP        ,-0.737300,-5.104900,12.345500,14.206474190726,0.349956255468,1140,0.612423447069,1.749781277340,0.699912510936,3.674540682415,90.376202974628,1.924759405074,11.986001749781
"20240703",KLIP        ,-4.239600,-2.247500,11.976800,15.135879218472,0.177619893428,1125,0.799289520426,4.085257548845,0.799289520426,11.545293072824,91.829484902309,1.243339253996,9.058614564831
"20240705",KLIP        ,-1.208600,0.629800,13.744000,15.083555555556,0.088888888889,1125,0.800000000000,4.355555555556,0.711111111111,10.844444444444,91.911111111111,1.333333333333,8.888888888889
"20240729",KLIP        ,-2.040200,-4.443600,6.975900,14.818744473917,0.442086648983,1127,0.707338638373,2.298850574713,0.530503978780,10.256410256410,90.716180371353,1.945181255526,10.786914235190
"20240809",KLIP        ,-3.069200,-6.888200,4.739800,14.194200351494,0.263620386643,1136,0.790861159930,1.669595782074,0.615114235501,3.866432337434,91.036906854130,1.933216168717,11.072056239016
"20240722",KLIP        ,-3.210800,-0.320400,9.371900,15.105496453901,0.088652482270,1128,0.709219858156,3.014184397163,0.620567375887,13.209219858156,91.755319148936,1.329787234043,9.042553191489
"20240710",KLIP        ,-2.932300,-1.540100,11.578000,15.362666666667,0.088888888889,1125,0.800000000000,4.000000000000,0.711111111111,14.133333333333,91.822222222222,1.333333333333,8.977777777778
"20240723",KLIP        ,-3.210800,-0.320400,9.371900,15.039929015084,0.088731144632,1127,0.621118012422,3.283052351375,0.621118012422,12.067435669920,91.925465838509,1.330967169476,9.050576752440
"20240610",KLIP        ,-1.642000,6.877400,17.459600,14.562386980109,0.180831826401,1105,0.813743218807,3.254972875226,0.452079566004,6.690777576854,91.500904159132,2.531645569620,9.493670886076
"20240724",KLIP        ,-0.578100,-0.888400,11.045300,15.081343943413,0.176834659593,1130,0.795755968170,3.801945181256,0.707338638373,11.229000884173,91.600353669319,1.414677276746,9.460654288240
"20240628",KLIP        ,-2.920100,1.496700,15.000800,15.302114803625,0.201409869084,992,0.906344410876,4.330312185297,0.704934541793,13.293051359517,91.540785498489,1.107754279960,9.063444108761
"20240725",KLIP        ,-1.778700,-2.934400,9.704300,14.676106194690,0.353982300885,1127,0.707964601770,2.212389380531,0.707964601770,10.442477876106,91.061946902655,1.415929203540,9.292035398230
"20240812",KLIP        ,-1.841700,-5.105200,7.380900,14.243409490334,0.263620386643,1136,0.790861159930,1.933216168717,0.615114235501,4.217926186292,90.597539543058,1.933216168717,11.335676625659
"20240813",KLIP        ,-1.841700,-5.105200,7.380900,14.228270412643,0.351185250219,1136,0.702370500439,1.580333625988,0.526777875329,4.477611940299,90.517998244074,1.931518876207,11.676909569798
"20240808",KLIP        ,-1.966800,-5.957700,5.649100,14.137082601054,0.263620386643,1136,0.702987697715,1.318101933216,0.702987697715,3.778558875220,90.949033391916,1.933216168717,11.159929701230
"20240814",KLIP        ,-3.360700,-4.878900,8.566900,14.239473684211,0.350877192982,1137,0.701754385965,1.929824561404,0.614035087719,3.859649122807,90.614035087719,1.929824561404,11.666666666667
"20240805",KLIP        ,-2.973300,-7.720300,4.980300,14.364116094987,0.263852242744,1135,0.703605980651,2.286719437115,0.615655233069,4.749340369393,90.941072999120,1.846965699208,11.257695690413
"20240614",KLIP        ,-1.416000,4.541600,16.300000,14.618575293057,0.180342651037,1108,0.901713255185,3.426510369702,0.541027953111,6.853020739405,91.523895401262,2.344454463481,9.467989179441
"20240612",KLIP        ,-1.486600,7.191400,16.514700,14.525270758123,0.180505415162,1107,0.812274368231,3.068592057762,0.451263537906,6.588447653430,91.425992779783,2.527075812274,9.566787003610
"20240613",KLIP        ,-1.768900,5.508400,16.180800,14.646528403968,0.180342651037,1108,0.901713255185,3.516681695221,0.541027953111,7.033363390442,91.433724075744,2.524797114518,9.467989179441
"20240529",KLIP        ,0.795900,8.313800,23.191900,14.926258992806,0.089928057554,1112,0.989208633094,6.384892086331,1.258992805755,3.327338129496,91.726618705036,3.237410071942,9.892086330935
"20240605",KLIP        ,-1.564200,6.087300,18.637000,14.475631768953,0.090252707581,1108,0.812274368231,3.429602888087,0.541516245487,5.685920577617,91.245487364621,2.527075812274,9.566787003610
"20240626",KLIP        ,-2.070400,2.601800,16.324500,14.758682101514,0.089047195013,1123,0.801424755120,4.363312555654,0.712377560107,6.945681211042,91.896705253784,2.137132680321,9.082813891362
"20240717",KLIP        ,-1.151100,0.601000,10.471400,15.495567375887,0.265957446809,1126,0.620567375887,3.457446808511,0.531914893617,16.932624113475,91.312056737589,1.418439716312,9.308510638298
"20240820",KLIP        ,-0.737300,-5.104900,12.345500,14.194589877836,0.261780104712,1144,0.610820244328,1.919720767888,0.610820244328,3.577661431065,90.401396160558,1.919720767888,11.867364746946
"20240528",KLIP        ,0.795900,8.313800,23.191900,14.886588658866,0.090009000900,1111,0.990099009901,6.030603060306,1.260126012601,3.420342034203,91.719171917192,3.240324032403,9.900990099010
"20240724",KRE         ,22.099400,19.134300,26.896900,50.022104332449,71.175950486295,327,77.011494252874,83.554376657825,31.211317418214,96.109637488948,96.640141467728,5.923961096375,3.006189213086
"20240712",KRE         ,8.177200,7.208400,23.339900,46.388444444444,59.111111111111,461,66.488888888889,73.600000000000,26.044444444444,96.177777777778,97.155555555556,5.955555555556,2.488888888889
"20240529",KRE         ,-0.183600,3.013300,26.180700,40.126798561151,40.737410071942,660,46.672661870504,63.399280575540,14.658273381295,92.356115107914,97.661870503597,6.115107913669,2.158273381295
"20240701",KRE         ,1.339600,-1.542500,24.320500,46.122666666667,56.800000000000,487,64.177777777778,72.622222222222,28.000000000000,95.377777777778,96.977777777778,6.044444444444,2.488888888889
"20240806",KRE         ,8.857400,10.716800,16.058300,37.759894459103,36.675461741425,721,33.069481090589,56.112576956904,18.381706244503,92.875989445910,96.394019349164,5.277044854881,3.342128408091
"20240530",KRE         ,0.664000,2.967400,24.626300,41.626462646265,44.824482448245,614,54.995499549955,65.616561656166,15.661566156616,91.089108910891,97.659765976598,6.120612061206,2.160216021602
"20240719",KRE         ,21.977300,24.825100,33.679000,48.042477876106,63.893805309735,409,71.238938053097,78.672566371681,28.407079646018,95.575221238938,96.637168141593,6.106194690265,2.831858407080
"20240729",KRE         ,25.673700,23.921700,25.322400,48.102564102564,63.837312113174,410,74.889478337754,77.984084880637,28.116710875332,92.484526967286,96.463306808134,5.835543766578,3.094606542882
"20240620",KRE         ,-8.146100,-0.339100,13.001300,38.659478885894,38.634321653190,684,33.962264150943,62.084456424079,15.543575920934,96.226415094340,97.035040431267,6.109613656783,2.605570530099
"20240702",KRE         ,1.339600,-1.542500,24.320500,39.885435168739,42.806394316163,645,66.429840142096,69.626998223801,29.396092362345,45.115452930728,86.767317939609,6.039076376554,2.575488454707
"20240730",KRE         ,25.673700,23.921700,25.322400,49.893109540636,70.494699646643,335,81.272084805654,82.773851590106,29.593639575972,92.491166077739,96.466431095406,5.918727915194,3.091872791519
"20240624",KRE         ,-6.947700,-5.107000,16.234300,43.421762589928,49.910071942446,558,58.093525179856,68.705035971223,19.154676258993,95.773381294964,96.852517985611,6.025179856115,2.517985611511
"20240816",KRE         ,1.324600,4.568100,16.441400,46.389326334208,59.405074365704,465,69.291338582677,72.353455818023,24.234470691164,94.225721784777,96.150481189851,10.936132983377,3.499562554681
"20240827",KRE         ,-0.155700,19.493900,36.446800,49.154112554113,68.744588744589,362,81.991341991342,82.337662337662,26.406926406926,86.753246753247,96.277056277056,10.909090909091,3.463203463203
"20240627",KRE         ,-3.277700,-2.520500,22.578800,44.111111111111,51.733333333333,544,57.511111111111,71.111111111111,21.688888888889,96.177777777778,96.977777777778,6.044444444444,2.488888888889
"20240726",KRE         ,19.293800,16.767000,23.404900,49.361626878868,68.435013262599,358,80.371352785146,78.514588859416,30.061892130858,93.810786914235,96.463306808134,5.923961096375,3.006189213086
"20240821",KRE         ,-0.875200,9.312600,28.215500,45.325803649001,57.254561251086,493,66.985230234579,72.371850564726,19.461337966985,93.918331885317,96.264118158123,10.773240660295,3.475238922676
"20240808",KRE         ,9.449300,5.719800,11.705100,37.927943760984,35.852372583480,731,36.643233743410,52.636203866432,17.838312829525,94.991212653779,96.397188049209,5.536028119508,3.427065026362
"20240610",KRE         ,-5.352800,-3.919300,9.590300,34.586799276673,28.752260397830,789,19.801084990958,51.898734177215,11.392405063291,95.207956600362,97.468354430380,6.148282097649,2.622061482821
"20240612",KRE         ,-7.686200,-5.481300,10.701100,35.888086642599,31.137184115523,764,24.097472924188,55.324909747292,12.635379061372,95.667870036101,97.382671480144,6.137184115523,2.617328519856
"20240710",KRE         ,2.404000,-1.397200,19.535000,45.793777777778,57.244444444444,482,63.377777777778,72.266666666667,26.755555555556,95.111111111111,97.244444444444,6.044444444444,2.577777777778
"20240725",KRE         ,24.008200,19.631100,28.880700,53.800000000000,84.070796460177,181,90.530973451327,89.734513274336,39.646017699115,93.539823008850,96.725663716814,5.929203539823,3.008849557522
"20240628",KRE         ,-2.865500,-1.496300,21.565500,46.829808660624,60.523665659617,393,68.982880161128,73.514602215509,26.787512588117,95.971802618328,96.978851963746,6.344410876133,2.618328298087
"20240814",KRE         ,0.326400,4.648300,13.050600,40.584210526316,42.456140350877,657,43.421052631579,65.175438596491,18.421052631579,92.456140350877,96.403508771930,7.894736842105,3.421052631579
"20240723",KRE         ,20.057800,19.296600,22.763500,48.612244897959,67.346938775510,369,74.622892635315,79.059449866903,28.482697426797,96.007098491571,96.716947648625,5.856255545697,2.750665483585
"20240813",KRE         ,8.195000,5.623800,14.431900,40.755926251097,42.756804214223,653,45.654082528534,63.213345039508,18.612818261633,93.503072870939,96.400351185250,7.901668129939,3.424056189640
"20240607",KRE         ,-4.733100,-3.716700,19.064900,33.293586269196,25.383920505872,827,16.079494128275,47.425474254743,10.478771454381,95.121951219512,97.470641373080,6.142728093948,2.619692863595
"20240703",KRE         ,0.864900,-0.035500,23.738100,44.860568383659,53.996447602131,519,59.680284191829,71.314387211368,25.399644760213,94.671403197158,97.069271758437,6.039076376554,2.486678507993
"20240826",KRE         ,-0.155700,19.493900,36.446800,50.028620988725,71.465741543799,330,84.648742411101,84.648742411101,27.927146574154,86.296617519514,96.270598438855,10.841283607979,3.469210754553
"20240613",KRE         ,-8.023800,-5.349700,10.296200,34.111812443643,27.682596934175,803,17.222723174031,52.209197475203,11.000901713255,94.229035166817,97.475202885482,6.131650135257,2.614968440036
